3613087	アンモニア (安母尼亜; <LongKanji: 安母尼亞>)	あんもにあ	(<POS: N.>) <MGr: {<Dom.: Chem.>} <TrE: <HW n: Ammoniak>> (<Expl.: NH₃>)>.	名	HE		アンモニア; 〈安母尼亜〉		あんもにあ
6266080	アンモニア水	あんもにあすい	<MGr: {<Dom.: Chem.>} <TrE: <HW n: Ammoniakwasser>>>.	名	アンモニア (安母尼亜; <LongKanji: 安母尼亞>)	Komp. Anf.		<アンモニア>水	<あんもにあ>–すい
8949948	アンモニウム	あんもにうむ	(<POS: N.>) <MGr: {<Dom.: Chem.>} <TrE: <HW n: Ammonium>> (<Expl.: NH₄>)>.	名	HE				あんもにうむ
2532713	アンモラル	あんもらる	(<POS: N.；Na.-Adj. mit <Transcr.: na> bzw. präd. mit <Transcr.: da> etc.>) <MGr: <TrE: <HW f: Unmoral>>>.	名･ダナ	HE				あんもらる
5216582	アンモン貝	あんもんがい	(<POS: N.>) <MGr: {<Dom.: Paläontol.>} <TrE: <HW n: Ammonit>> (<Def.: ausgestorbene Gruppe von Kopffüßern bzw. die spiralförmige Versteinerung dieser Tiere>；<Ref.: ⇒ <Transcr.: anmonaito> <Jap.: アンモナイト><DaID: 0929218>>)>.	名	HE				あんもん–がい
7869575	暗夜 (闇夜 [1])	あんや	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: finstere <HW f: Nacht>>>.	名	HE		暗夜; ×闇夜		あん'や
2635710	暗躍	あんやく	(<POS: N., mit <Transcr.: suru> intrans. V.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: <HW n: Manövrieren> hinter den Kulissen>; <TrE: <HW n: Manövrieren> im Geheimen>> (<Etym.: Abk für <Transcr.: <Emph.:an>chū·hi<Emph.:yaku>>>；<Ref.: ⇒ <Transcr.: anchū·hiyaku> <Jap.: 暗中飛躍><DaID: 1268304>>).	名･ス自	HE				あん'やく
5319579	暗躍する	あんやくする	<MGr: <TrE: Strippen ziehen>; <TrE: hinter den Kulissen manipulieren>>.	サ変自	暗躍	Abl. mit <Umschr.: suru>		<暗躍>する	<あんやく>[suru]する
7972572	暗夜に乗じて (<LongKanji: 暗夜に乘じて>)	あんやにじょうじて	<MGr: <TrE: im Schutz der Dunkelheit>>.	副	暗夜 (闇夜 [1])	Verwendungsbeispiel	暗夜に乗じて	<暗夜>に乗じて	<あんや>　に　じょう~じて
2137256	暗ゆ (暗喩)	あんゆ	(<POS: N.>) <MGr: <TrE: <HW n: Metapher>>>.	名	HE		暗×喩		あん'ゆ
4821125	安陽	あんよう [1]	(<POS: N.>) <MGr: {<Dom.: Stadtn.>} <TrE: <HW nNAr: Anyang>> (<Def.: Stadt in der Prov. Henan, China>)>.	名	HE				[Gr]あんよう
7474118	安楽; あんらく (<LongKanji: 安樂>)	あんらく	(<POS: N.；Na.-Adj. mit <Transcr.: na> bzw. präd. mit <Transcr.: da> etc.>) <MGr: <TrE: <HW f: Behaglichkeit>>; <TrE: <HW f: Gemütlichkeit>>; <TrE: <HW m: Komfort>>; <TrE: <HW f: Annehmlichkeit>>>.	名･ダナ	HE		安楽		あん'らく
0040970	安楽死 (<LongKanji: 安樂死>)	あんらくし	<MGr: <TrE: <HW f: Euthanasie>>; <TrE: <HW f: Sterbehilfe>>; <TrE: <HW m: Gnadentod>>; <TrE: <HW f: Einschläferung>>>.	名	安楽; あんらく (<LongKanji: 安樂>)	Komp. Anf.	安楽死	<安楽>死	<あん'らく>[WaSep]し
2725165	安楽な (<LongKanji: 安樂な>)	あんらくな	<MGr: <TrE: gemütlich>; <TrE: behaglich>; <TrE: angenehm>; <TrE: bequem>>.	連体	安楽; あんらく (<LongKanji: 安樂>)	Abl. mit <Umschr.: na>	安楽な	<安楽>な	<あんらく>　な
5378158	アンラッキー	あんらっきー	(<POS: Na.-Adj. mit <Transcr.: na> bzw. präd. mit <Transcr.: da> etc.>) <MGr: <TrE: unglücklich>> (<Etym.: von engl. <For.: unlucky>>；<Ref.: ⇔ <Transcr.: rakkī> <Jap.: ラッキー><DaID: 9568952>>).	ダナ	HEラッキー	Komp. Hint.		アン<ラッキー>	あん[WaSep]<らっきー>
8062026	アンリ	あんり	(<POS: N.>) <MGr: {<Dom.: Persönlichk.>} <TrE: Heinrich IV.>> (<Def.: franz. König>；<BirthDeath: 1553–1610>).	名	HE				[Gr]あんり
1888712	暗流	あんりゅう	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: <HW f: Unterströmung>>; <TrE: <HW f: Strömung> unter Wasser>>.	名	HE				あん'りゅう
4572581	暗涙 (<LongKanji: 暗淚>)	あんるい	(<POS: N.>) (<LangNiv.: poet.>) <MGr: <TrE: heimliche <HW fpl: Tränen>>; <TrE: stille <HW fpl: Tränen>>>.	名	HE		暗涙		あん'るい
7225574	暗涙にむせぶ (<LongKanji: 暗淚にむせぶ>)	あんるいにむせぶ	<MGr: <TrE: stille Tränen vergießen>>.	五自	暗涙 (<LongKanji: 暗淚>)	Verwendungsbeispiel	暗涙にむせぶ	<暗涙>にむせぶ	<あんるい>　に　むせぶ
9909442	安和 [b]	あんわ	(<POS: N.>) <MGr: {<Dom.: Nengō>} <TrE: <HW nNAr: Anna>> (<Expl.: Nebenlesung: Anwa>；<Def.: Ärabez.: 13.8.968–25.3.970>)>.	名	HE				[Gr]あんわ
2271293	案を立てる	あんをたてる	<MGr: <TrE: einen Plan aufstellen>; <TrE: Pläne machen>>.	下一他	案 [1]; あん	Verwendungsbeispiel		<案>を立てる	<あん>　を　たてる
4955162	…い [1]	…い [1]	(<POS: Part.>) <MGr: <TrE: <Def.: Endung, die Meishi in Keiyōshi verwandelt>>>.	助詞	HE				…い
7608155	い [1]; イ [2] (藺)	い [2]	(<POS: N.>) <MGr: {<Dom.: Bot.>} <TrE: <HW f: Binse>> (<Scientif.: Juncus effusus var. decipiens>)>.	名	HE		×藺		い
0714082	い [3] (亥)	い [4]	(<POS: N.>) [1]<MGr: <TrE: <HW n: Wildschwein>>>. [2]<MGr: {<Dom.: Astrol.>} <TrE: <HW n: Wildschwein>>; <TrE: zwölftes <HW n: Tier> im chinesischen Tierkreis>>. [3]<MGr: <TrE: zwölfte <HW f: Doppelstunde>>; <TrE: neun bis elf Uhr abends. (<Ref.: ⇒ <Transcr.: inoshishi> <Jap.: 猪><DaID: 8246491>>)>>.	名	HE		×亥		い
3397951	ゐ	い [9]	(<POS: N.>) <MGr: <TrE: <Def.: altes <HW n: Hiragana> für <Transcr.: i> bzw. <Transcr.: wi>>>>.	名	HE				い
6050944	ヰ	い [10]	(<POS: N.>) <MGr: <TrE: <Def.: altes Katakana für <Transcr.: wi> bzw. <Transcr.: i>>>>.	名	HE				い
8734812	…位 [1]	…い [2]	(<POS: N.>) <MGr: <TrE: <HW m: Platz>>; <TrE: <HW m: Rang>>>.	名	HE				…い
1297881	意	い [18]	(<POS: N.>) (<LangNiv.: schriftspr.>) [1]<MGr: <TrE: <HW f: Gemütsbewegung>>; <TrE: <HW n: Gefühl>>; <TrE: <HW m: Gedanke>>; <TrE: <HW m: Wille>>; <TrE: <HW m: Plan>>; <TrE: <HW f: Absicht>>; <TrE: <HW m: Wunsch>>>. [2]<MGr: <TrE: <HW f: Bedeutung>>; <TrE: <HW m: Sinn> (<Expl.: vergl. <Ref.: <Transcr.: imi> <Jap.: 意味><DaID: 1336937>>>)>>. [3]<MGr: {<Dom.: Buddh.>} <TrE: <Def.: nicht auf Sinneswahrnehmungen beruhende <HW fpl: Gemütsbewgungen>>>>.	名	HE				い
1547881	為 [1] (<LongKanji: 爲>)	い [20]	(<POS: N.>) [1]<MGr: <TrE: <HW n: Tun>>; <TrE: <HW n: Machen>>>. [2]<MGr: <TrE: bewusstes <HW n: Tun>>>. [3]<MGr: {<Dom.: Mus.>} <TrE: <Def.: <HW m: Name> der zwölften Seite eines Koto>>>.	名	HE		為 [1]		い
3981750	胃	い [25]	(<POS: N.>) <MGr: {<Dom.: Anat.>} <TrE: <JLPT2><HW m: Magen>>>.	名	HE				い
4231750	衣 [1]	い [26]	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: <HW f: Kleidung>>; <TrE: <HW npl: Kleider>> (<Ref.: ⇒ <Transcr.: ifuku> <Jap.: 衣服><DaID: 7654568>>)>.	名	HE				い
6634743	医 (<LongKanji: 醫>)	い [28]	(<POS: N.>) (<LangNiv.: schriftspr.>) [1]<MGr: <TrE: medizinische <HW f: Behandlung>>> // <MGr: <TrE: <HW f: Medizin>>; <TrE: <HW f: Heilkunde>>>. [2]<MGr: <TrE: <HW m: Arzt>>; <TrE: <HW m: Mediziner> (<Expl.: im Allg. als Suffix nach Namen>). (<Ref.: ⇒ <Transcr.: jinjutsu> <Jap.: 仁術><DaID: 6063303>>)>>.	名	HE		医		い
6884743	井	い [29]	(<POS: N.>) [1]<MGr: <TrE: <HW m: Brunnen>>>. [2]<MGr: <TrE: <HW f: Wasserstelle>>; <TrE: <HW f: Stelle>, an der man Grundwasser oder Quellwasser schöpfen kann>>.	名	HE				い
9318611	遺愛	いあい [1]	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: von einem Verstorbenen zu Lebzeiten besonders geliebter <HW m: Gegenstand>>>.	名	HE				い'あい
9568611	居合; 居合い	いあい [2]	(<POS: N.>) <MGr: {<Dom.: Budō>} <TrE: <HW n: Iai>>; <TrE: <HW f: Kunst>, das Schwert schnell zu ziehen>>.	名	HE		居合(い)		い'あい
1676747	遺愛の	いあいの	<MGr: <TrE: Lieblings… des Verstorbenen>>.	連体	遺愛	Abl. mit <Umschr.: no>		<遺愛>の	<いあい>　の
4360616	いあく (帷幄)	いあく	(<POS: N.>) [1]<MGr: <TrE: <HW mpl: Vorhänge>>>. [2]<MGr: <TrE: <HW n: Generalkommando>>; <TrE: militärisches <HW n: Oberkommando>>; <TrE: <HW n: Hauptquartier>>>.	名	HE		×帷×幄		い'あく
7013609	イアソン	いあそん	(<POS: N.>) <MGr: {<Dom.: griech. Mythol.>} <TrE: <HW mNAr: Jason>> (<Def.: Führer der Argonauten>)>.	名	HE				[Gr]いあそん
9697477	威圧 (<LongKanji: 威壓>)	いあつ	(<POS: N., mit <Transcr.: suru> trans. V.>) <MGr: <TrE: <HW m: Zwang>>; <TrE: <HW f: Nötigung>>; <TrE: <HW f: Unterdrückung>> (<Ref.: ⇒ <Transcr.: appaku> <Jap.: 圧迫><DaID: 3030438>>)>.	名･ス他	HE		威圧		い'あつ
2344551	威圧する (<LongKanji: 威壓する>)	いあつする	<MGr: <TrE: überwältigen>; <TrE: nötigen>>.	サ変他	威圧 (<LongKanji: 威壓>)	Abl. mit <Umschr.: suru>	威圧する	<威圧>する	<いあつ>[suru]する
5028420	威圧的 (<LongKanji: 威壓的>)	いあつてき	<MGr: <TrE: überwältigend>; <TrE: tyrannisch>>.	ダナ	威圧 (<LongKanji: 威壓>)	Abl. mit <Umschr.: teki>	威圧的	<威圧>的	<い'あつ>[WaSep]てき
7681413	居合道	いあいどう	<MGr: {<Dom.: Budō>} <TrE: <HW n: Iaidō>>; <TrE: die <HW f: Kunst>, das japanische Langschwert zu ziehen>>.	名	居合; 居合い	Komp. Anf.		<居合>道	<い'あい>[WaSep]どう
2470572	胃アトニー	いあとにー	(<POS: N.>) <MGr: {<Dom.: Med.>} <TrE: gastrische <HW f: Atonie>>; <TrE: <HW f: Magenerschlaffung>>>.	名	HE				い[WaSep]あとにー
5154441	居合わせる; 居合せる; 居あわせる; いあわせる	いあわせる	(<POS: 1‑st. intrans. V. auf <Transcr.: ‑e>>) <MGr: <TrE: zufällig anwesend sein>; <TrE: gerade zugegen sein>> (<Ref.: ⇒ <Transcr.: ari·awaseru> <Jap.: 有り合わせる><DaID: 5081713>>).	下一自	HE		居合(わ)せる		い[WaSep]あわ~せる
7807434	慰安	いあん	(<POS: N., mit <Transcr.: suru> trans. V.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: <HW m: Trost>>; <TrE: <HW f: Beruhigung>>; <TrE: <HW f: Zerstreuung>>; <TrE: <HW f: Erholung>>; <TrE: <HW n: Behagen>>; <TrE: <HW f: Unterhaltung>>; <TrE: <HW n: Vergnügen>>>.	名･ス他	HE				い'あん
0815687	慰安会 (<LongKanji: 慰安會>)	いあんかい	<MGr: <TrE: <HW m: Unterhaltungsabend>>>.	名	慰安	Komp. Anf.	慰安会	<慰安>会	<い'あん>[WaSep]かい
3499556	慰安者 (<LongKanji: 慰安者>)	いあんしゃ	(<POS: N.>) <MGr: <TrE: <HW m: Tröster>>>.	名	HE慰安	Komp. Anf.	慰安者	<慰安>者	<い'あん>[WaSep]しゃ
6152549	慰安する	いあんする	<MGr: <TrE: trösten>; <TrE: erquicken>; <TrE: erholen>; <TrE: vergnügen>; <TrE: Trost spenden>; <TrE: Behagen bereiten>>.	サ変他	慰安	Abl. mit <Umschr.: suru>		<慰安>する	<いあん>[suru]する
8836417	慰安婦	いあんふ	(<POS: N.>) <MGr: {<Dom.: Gesch.>} <TrE: (<Expl.: euphemistisch für>) <HW f: Armeeprostituierte>>; <TrE: <HW f: Sexsklavin> des Militärs (<Expl.: wörtl. etwa „<Transl.: Trostfrau>“>；<Ref.: ⇒ <Transcr.: jūgun·ianfu> <Jap.: 従軍慰安婦><DaID: 2598447>>)>>.	名	HE慰安	Komp. Anf.		<慰安>婦	<い'あん>[WaSep]ふ
2420561	いい [1] (謂)	いい [1]	(<POS: N.>) [1]<MGr: <TrE: <HW m: Grund>>; <TrE: <HW f: Ursache>>>. [2]<MGr: <TrE: <HW f: Geschichte>>; <TrE: <HW f: Herkunft>>>. (<Audio: ii_Ac1>).	名	HE		×謂		いい
5104430	いい [3] (良い [1]; 善い [1]; 好い [1])	いい [3]	(<POS: Adj.>) [1]<MGr: <TrE: <GENKI_K3>gut>; <TrE: richtig>; <TrE: brav>>. [2]<MGr: <TrE: schön>>. [3]<MGr: <TrE: angenehm>>. [4]<MGr: <TrE: glücklich>; <TrE: günstig>; <TrE: vielversprechend>>. [5]<MGr: <TrE: effektiv>>. [6]<MGr: <TrE: ordentlich>; <TrE: passend>; <TrE: praktisch>; <TrE: vorteilhaft>>. [7]<MGr: <TrE: angemessen>>. [8]<MGr: <TrE: gut genug>; <TrE: in Ordnung. (<Ref.: ⇔ <Transcr.: warui> <Jap.: 悪い><DaID: 3549971>>；<Ref.: ⇒ <Transcr.: yoi> <Jap.: よい><DaID: 3502547>>)>>. (<Audio: ii_Ac1>).	形	HE		△善い; △良い; △好い		い~い
7757423	易易 [1]; 易々 [1]	いい [8]	(<POS: Adv. mit <Transcr.: to> und Adn. mit <Transcr.: taru>>) (<LangNiv.: schriftspr.>) <MGr: <TrE: <HW f: Leichtigkeit>>; <TrE: <HW f: Einfachheit>> (<Ref.: ⇒ <Transcr.: yōi> <Jap.: 容易><DaID: 7880613>>)>.	ト タル	HE		易々		い[WaSep]い
1109738	唯々 [1]; 唯唯 [1]	いい [10]	(<POS: N.>) <MGr: <TrE: sklavischer <HW m: Gehorsam>> (<Ref.: ⇒ <Transcr.: ii·dakudaku> <Jap.: 唯々諾々><DaID: 1750877>>)>.	名	HE		唯々		い[WaSep]い
3793607	E [a]; e [b]; イー	いー	(<POS: N.>) <MGr: <TrE: <HW n: E>>; <TrE: <HW n: e>> (<Def.: fünfter Buchstabe des Alphabets>)>.	名	HE		E; イー		いー
6446600	言合い; 言い合い; 言いあい	いいあい	(<POS: N.>) <MGr: <TrE: <HW m: Wortwechsel>>; <TrE: <HW n: Für> und <HW n: Wider>>; <TrE: <HW m: Streit>>; <TrE: <HW m: Zank>>>.	名	HE		言(い)合い		いい'あい
9130468	言合いをする	いいあいをする	<MGr: <TrE: einen Wortwechsel haben>; <TrE: Krach haben>; <TrE: zanken>>.	サ変他	言合い; 言い合い; 言いあい	Verwendungsbeispiel		<言合い>をする	<いい[WaSep]あい>　を　する
0724802	言い合う; 言合う; 言いあう; いい合う	いいあう	(<POS: 5‑st. trans. V. auf <Transcr.: ‑[w]a> mit Geminaten-Onbin = <Transcr.: ‑tte>>) [1]<MGr: <TrE: einen Wortwechsel haben>; <TrE: streiten>; <TrE: zanken>>. [2]<MGr: <TrE: mit einander reden>>.	五段・わ行促音便 他	HE		言(い)合う		いい[WaSep]あ~う
3408671	言い当てる; 言当てる; 言いあてる (言い中てる; <LongKanji: 言い當てる>; <LongKanji: 言當てる>)	いいあてる	(<POS: 1‑st. trans. V. auf <Transcr.: ‑e>>) <MGr: <TrE: erraten>; <TrE: richtig raten>>.	下一他	HE		言(い)当てる		いい[WaSep]あ~てる
6061664	言い誤り; 言誤り; 言誤; 言いあやまり (云い誤り; 云誤; 云いあやまり)	いいあやまり	(<POS: N.>) <MGr: <TrE: <HW m: Versprecher>>; <TrE: <HW m: Lapsus>>; <TrE: <HW m: Lapsus> Linguae>> (<Ref.: ⇒ <Transcr.: ii·chigai> <Jap.: 言い違い><DaID: 9070443>>).	名	HE		言(い)誤(り); ×云(い)誤(り)		いい[WaSep]あやまり
8745532	言い誤る; 言誤る; 言いあやまる	いいあやまる	(<POS: 5‑st. trans. V. auf <Transcr.: ‑ra> <Expl.: mit regelm. Geminaten-Onbin = <Transcr.: ‑tte>>>) <MGr: <TrE: sich versprechen>> (<Ref.: ⇒ <Transcr.: ii·chigaeru> <Jap.: 言い違える><DaID: 0957766>>).	五段・ら行 他	HE		言(い)誤る		いい[WaSep]あやま~る
1956090	言い争い; 言争; 言争い (<LongKanji: 言い爭い>; <LongKanji: 言爭>; <LongKanji: 言爭い>)	いいあらそい	(<POS: N.>) <MGr: <TrE: <HW m: Wortstreit>>; <TrE: <HW m: Zank>> (<Ref.: ⇒ <Transcr.: iiai> <Jap.: 言い合い><DaID: 6446600>>)>.	名	HE		言(い)争(い)		いい'あらそい
4639959	言い争う; 言争う; 言いあらそう (<LongKanji: 言い爭う>; <LongKanji: 言爭う>)	いいあらそう	(<POS: 5‑st. trans. V. auf <Transcr.: ‑[w]a> mit Geminaten-Onbin = <Transcr.: ‑tte>>) <MGr: <TrE: streiten>; <TrE: zanken>; <TrE: einen Wortwechsel haben (<Ref.: ⇒ <Transcr.: ii·au> <Jap.: 言い合う><DaID: 0724802>>)>>.	五段・わ行促音便 他	HE		言(い)争う		いい[WaSep]あらそ~う
7292952	言い表す; 言い表わす; 言表わす; 言表す; 言いあらわす	いいあらわす	(<POS: 5‑st. trans. V. auf <Transcr.: ‑sa>>) <MGr: <TrE: ausdrücken>> (<Ref.: ⇒ <Transcr.: kaki·arawasu> <Jap.: 書き表す><DaID: 9723165>>).	五段・さ行 他	HE		言(い)表(わ)す		いい[WaSep]あらわ~す
9976820	EEC; イー･イー･シー; イーイーシー	いーいーしー	(<POS: N.>) <MGr: {<Dom.: Pol.>} <TrE: <HW f: EWG>>; <TrE: Europäische <HW f: Wirtschaftsgemeinschaft>> (<Expl.: seit 1993 Europäische Union>；<Expl. BezKom.: EU>)>.	名	HE		EEC; イー･イー･シー		[Gr]いー[WaSep]いー[WaSep]しー
1960516	EV [2a]; イー･ヴィ [2]; イーヴィ [2]	いーう゛ぃ [2]	(<POS: N.>) <MGr: <TrE: <HW n: Elektrofahrzeug>> (<Etym.: von engl. <For.: <Emph.:e>lectric <Emph.:v>ehicle>>) (<Ref.: ⇒ <Transcr.: denki·jidōsha> <Jap.: 電気自動車><DaID: 1555423>>)>.	名	HE		EV; イー･ヴィ		いー[WaSep]う゛ぃ
4644385	いいえ; イイエ (否)	いいえ	(<POS: Interj.>) <MGr: <TrE: <会G>nein>> (<JWD: 0009333>) (<Ref.: ⇔ <Transcr.: hai> <Jap.: はい><DaID: 5727817>>). (<Audio: iie_Ac3>).	感	HE		いいえ		いいえ
7297378	EMS [3]; イー･エム･エス [3]; イーエムエス [3]	いーえむえす [3]	(<POS: N.>) <MGr: <TrE: <HW n: EWS>>; <TrE: Europäisches <HW n: Währungssystem>> (<Etym.: Abk. für engl. <For.: <Emph.:E>uropean <Emph.:M>onetary <Emph.:S>ystem>>)>.	名	HE		EMS; イー･エム･エス		[Gr]いー[WaSep]えむ[WaSep]えす
9981246	言い置く; 言置く; 言いおく	いいおく	(<POS: 5‑st. trans. V. auf <Transcr.: ‑ka> mit i‑Onbin = <Transcr.: ‑ite>>) <MGr: <TrE: eine Nachricht zurücklassen>> (<Ref.: ⇒ <Transcr.: ii·nokosu> <Jap.: 言い残す><DaID: 5224141>>).	五段・か行い音便 他	HE		言(い)置く		いい[WaSep]お~く
0734327	言い送る; 言送る; 言いおくる	いいおくる	(<POS: 5‑st. trans. V.>) <MGr: <TrE: eine Nachricht weitergeben>; <TrE: weitersagen>>.	五他	HE		言(い)送る		いい[WaSep]おく~る
3418196	言い落とす; 言落とす; 言い落す; 言落す; 言いおとす (言い貶す; 言貶す)	いいおとす	(<POS: 5‑st. trans. V. auf <Transcr.: ‑sa>>) [1]<MGr: <TrE: auslassen>; <TrE: zu sagen vergessen>; <TrE: übergehen>; <TrE: ungesagt lassen>>. [2]<MGr: <TrE: etw. schlecht machen>>.	五段・さ行 他	HE		言(い)落(と)す		いい[WaSep]おとす
6071189	言い及ぶ; 言及ぶ	いいおよぶ	(<POS: 5‑st. intrans. V.>) <MGr: <TrE: Bezug nehmen auf etw.>; <TrE: etw. erwähnen>; <TrE: etw. berühren>; <TrE: auf etw. kommen>>.	五自	HE		言(い)及ぶ		いい[WaSep]およ~ぶ
8755057	言い換え; 言換え; 言換; いい換え; いいかえ (言い替え; 言替え; 言替)	いいかえ	(<POS: N.>) <MGr: <TrE: in anderen Worten>>.	名	HE		言(い)換え; 言(い)替え		いい[WaSep]かえ
2142150	言い返す; 言返す; 言い変えす; 言いかえす (<LongKanji: 言い變えす>)	いいかえす	(<POS: 5‑st. trans. V. auf <Transcr.: ‑sa>>) [1]<MGr: <TrE: antworten>; <TrE: entgegnen>; <TrE: erwidern>>. [2]<MGr: <TrE: widerreden>; <TrE: widersprechen>>. [3]<MGr: <TrE: wiederholen>>.	五段・さ行 他	HE		言(い)返す		いい[WaSep]かえ~す
4826019	言い換える; 言換える; いい換える; 言いかえる; 言い替える; 言替える; 言い変える; いいかえる (<LongKanji: 言い變える>)	いいかえる	(<POS: 1‑st. trans. V. auf <Transcr.: ‑e>>) <MGr: <TrE: mit anderen Worten sagen>; <TrE: anders ausdrücken>>.	下一他	HE		言(い)替える		いい[WaSep]か~える
7479012	言い掛かりを付ける; 言い掛かりをつける; 言掛りをつける	いいがかりをつける	<MGr: <TrE: jmdn. fälschlich beschuldigen>>.	下一他	言い掛かり; 言掛かり; 言掛り; 言い掛り; 言いがかり; 言い懸かり	Verwendungsbeispiel		<言掛り>をつける	<いい[WaSep]がかり>　を　つける
0959613	いい加減; いいかげん (好い加減; 好いかげん)	いいかげん	(<POS: Zus.>) [A]<MGr: (<Descr.: als Fügung>) <TrE: richtige <HW f: Menge>>; <TrE: rechtes <HW n: Maß>>; <TrE: ungefährer <HW m: Zustand>>>. [B] (<Descr.: als Keiyō·dōshi>) [1]<MGr: <TrE: angemessen>>. [2]<MGr: <TrE: willkürlich>; <TrE: unbedacht>; <TrE: unverantwortlich>; <TrE: unzuverlässig>; <TrE: verantwortungslos>; <TrE: unsinnig>; <TrE: blödsinnig>; <TrE: unbegründet>>. [3]<MGr: <TrE: nicht gründlich>; <TrE: nur halb>>. [C]<MGr: (<Descr.: adverbial>) <TrE: ziemlich>; <TrE: beträchtlich>; <TrE: erheblich>; <TrE: in hohem Grade>>.	連語	HE		△好い加減		いい[WaSep]か'げん
3643482	いい加減にする	いいかげんにする	<MGr: <TrE: alles nur halb tun>>.	サ変自	いい加減; いいかげん (好い加減; 好いかげん)	Verwendungsbeispiel		<いい加減>にする	<いい[WaSep]か'げん>　に　する
6296475	いい加減の	いいかげんの	[1]<MGr: <TrE: unzuverlässig>>. [2]<MGr: <TrE: genau richtig>>.	連体	いい加減; いいかげん (好い加減; 好いかげん)	Abl. mit <Umschr.: no>		<いい加減>の	<いい[WaSep]か'げん>　の
8980343	言い方; 言方; いい方	いいかた	(<POS: N.>) <MGr: <TrE: <HW f: Ausdrucksweise>>; <TrE: <HW f: Redeweise>>; <TrE: <HW f: Sprechweise>>; <TrE: <HW f: Art> zu sprechen>; <TrE: <HW f: Phraseologie>>>.	名	HE		言(い)方		いい[WaSep]かた
2493895	言い難い [a]; 言いがたい (<LongKanji: 言い難い>)	いいがたい	(<POS: Adj.>) <MGr: <TrE: schwer zu sagen>; <TrE: bedenklich>; <TrE: delikat>; <TrE: heikel>; <TrE: unangenehm>> (<Ref.: → <Transcr.: ii·nikui> <Jap.: 言い難い><DaID: 4334467>>).	形	HE		言い難い		いい[WaSep]がたい
5177764	言い兼ねる; 言兼ねる; 言いかねる	いいかねる	(<POS: 1‑st. trans. V. auf <Transcr.: ‑e>>) <MGr: <TrE: nicht über die Lippen bringen können>; <TrE: auszusprechen zögern>; <TrE: kaum sagen können>; <TrE: zu sagen schwierig finden>>.	下一他	HE		言(い)兼ねる		いい[WaSep]か~ねる
7830757	言い交わす; 言い交す; 言交わす; 言交す; 言いかわす	いいかわす	(<POS: 5‑st. trans. V. auf <Transcr.: ‑sa>>) [1]<MGr: <TrE: mit einander sprechen>>. [2]<MGr: <TrE: sich etw. versprechen>> // <MGr: (<Expl.: insbes.>) <TrE: einander Treue geloben>; <TrE: einander ewige Liebe schwören>>. [3]<MGr: <TrE: einander Gedichte schreiben>>.	五段・さ行 他	HE		言(い)交(わ)す		いい[WaSep]かわ~す
2541885	いい気; いいき (好い気; <LongKanji: いい氣>; <LongKanji: 好い氣>)	いいき [1]	(<POS: Na.-Adj. mit <Transcr.: na> bzw. präd. mit <Transcr.: da> etc.>) [1]<MGr: <TrE: <HW f: Selbstgefälligkeit>>; <TrE: <HW m: Eigendünkel>>; <TrE: <HW f: Selbstzufriedenheit>>>. [2]<MGr: <TrE: <HW f: Wurstigkeit>>; <TrE: <HW f: Unbekümmertheit>>>.	ダナ	HE		△好い気		いい[WaSep]き
5225754	異域	いいき [2]	(<POS: N.>) <MGr: <TrE: <HW mf: Fremde>>; <TrE: fremdes <HW n: Land>>; <TrE: <HW n: Ausland>> (<Ref.: ⇒ <Transcr.: zetsuiki> <Jap.: 絶域><DaID: 3906016>>)>.	名	HE				い'いき
7878747	言い聞かせる; 言聞かせる; 言いきかせる; いい聞かせる	いいきかせる	(<POS: 1‑st. trans. V. auf <Transcr.: ‑e>>) <MGr: <TrE: erklären>; <TrE: überreden>; <TrE: einreden>; <TrE: überzeugen>; <TrE: raten>; <TrE: instruieren>> // <MGr: <TrE: warnend predigen>; <TrE: ermahnen>>.	下一他	HE		言(い)聞(か)せる		いい[WaSep][Dev]きか~せる
2032814	いい気な (好い気な; <LongKanji: いい氣な>; <LongKanji: 好い氣な>)	いいきな	<MGr: <TrE: selbstgefällig>; <TrE: selbstzufrieden>>.	連体	いい気; いいき (好い気; <LongKanji: いい氣>; <LongKanji: 好い氣>)	Abl. mit <Umschr.: na>	いい気な (好い気な)	<好い気>な	<いい[WaSep]き>　な
4716683	好い気になる (<LongKanji: 好い氣になる>)	いいきになる [2]	<MGr: <TrE: aufdringlich werden>; <TrE: frech werden>; <TrE: unverschämt werden>; <TrE: übermütig sein>>.	五自	いい気; いいき (好い気; <LongKanji: いい氣>; <LongKanji: 好い氣>)	Verwendungsbeispiel	好い気になる	<好い気>になる	<いい[WaSep]き>　に　なる
